linenum,lat,lng,county,city,carBrand,carModel,price,yearOfDistribution,motor,power,oblikVozila,brojVrata,mileage,url
176,51.06459980441617,10.613674559736328,Njemačka,,Jaguar,F-Pace,26.480 €,2017. godište,Diesel,132 kW,terensko vozilo / SUV / pick up,5,99869 km,https://www.njuskalo.hr/auti/jaguar-f-pace-2.0-d-awd-prestige-oglas-30311945
177,51.06443455991116,10.611201950756689,Njemačka,,Jaguar,XF,22.820 €,2017. godište,Diesel,132 kW,limuzina,4,81967 km,https://www.njuskalo.hr/auti/jaguar-xf-2.0d-prestige-oglas-31081292
178,51.06466854862961,10.612874949525661,Njemačka,,Jaguar,XF,23.900 €,2016. godište,Diesel,132 kW,limuzina,4,55000 km,https://www.njuskalo.hr/auti/jaguar-xf-2.0d-prestige-automatik-oglas-31081279
179,51.061282200252606,10.609708303340305,Njemačka,,Jaguar,XF,42.989 €,2019. godište,Diesel,132 kW,limuzina,5,11602 km,https://www.njuskalo.hr/auti/jaguar-xf-2.0d-aut-r-sport-automatik-oglas-31081269
180,51.06433809934595,10.610924443443102,Njemačka,,Jaguar,F-Pace,28.880 €,2017. godište,Diesel,132 kW,terensko vozilo / SUV / pick up,5,81084 km,https://www.njuskalo.hr/auti/jaguar-f-pace-2.0-d-prestige-oglas-31081244
181,51.06294116266931,10.61627327302059,Njemačka,,Jaguar,F-Pace,26.990 €,2017. godište,Diesel,132 kW,terensko vozilo / SUV / pick up,5,68000 km,https://www.njuskalo.hr/auti/jaguar-f-pace-2.0-d-oglas-31081233
182,51.06408874183195,10.61039404520396,Njemačka,,Jaguar,XF,15.285 €,2014. godište,Diesel,147 kW,limuzina,4,96718 km,https://www.njuskalo.hr/auti/jaguar-xf-2.2-d-oglas-30318488
183,51.064599779652845,10.611911225311054,Njemačka,,Jaguar,XE,14.900 €,2015. godište,Benzin,147 kW,limuzina,4,111000 km,https://www.njuskalo.hr/auti/jaguar-xe-2.0-i4p-oglas-30318457
184,51.06401994205603,10.615307710425837,Njemačka,,Jaguar,F-Pace,38.880 €,2019. godište,Diesel,132 kW,terensko vozilo / SUV / pick up,5,16353 km,https://www.njuskalo.hr/auti/jaguar-f-pace-2.0-d-r-sport-aut-oglas-31275397
185,,,Grad Zagreb,,Jaguar,E-Pace,51.900 €,2022. godište,Diesel,120 kW,terensko vozilo / SUV / pick up,5,27111 km,https://www.njuskalo.hr/auti/jaguar-e-pace-se-2.0-163-awd-a9-mhev-oglas-39645355
186,,,Grad Zagreb,,Jaguar,I-Pace,89.869,2023. godište,Električni,294 kW,terensko vozilo / SUV / pick up,5,,https://www.njuskalo.hr/novi-auti/jaguar-pace-se-400hp-awd-oglas-39408735
187,,,Grad Zagreb,,Jaguar,F-Pace,36.900 €,2019. godište,Diesel,221 kW,terensko vozilo / SUV / pick up,5,122108 km,https://www.njuskalo.hr/auti/jaguar-f-pace-prestige-3.0d-v6-300hp-awd-a8-oglas-39275251
188,,,Grad Zagreb,,Jaguar,XF,32.900 €,2017. godište,Benzin,280 kW,limuzina,2,124523 km,https://www.njuskalo.hr/auti/jaguar-xf-3.0-v6-sat-oglas-39268817
189,,,Grad Zagreb,,Jaguar,XE,19.900 €,2017. godište,Diesel,120 kW,limuzina,4,135005 km,https://www.njuskalo.hr/auti/jaguar-xe-pure-2.0d-163hp-rwd-a8-oglas-39268814
190,,,Grad Zagreb,,Jaguar,XE,20.990 €,2017. godište,Diesel,120 kW,limuzina,4,58324 km,https://www.njuskalo.hr/auti/jaguar-xe-pure-2.0d-rwd-oglas-39268813
191,,,Grad Zagreb,,Jaguar,XF,19.900 €,2016. godište,Diesel,132 kW,limuzina,5,193087 km,https://www.njuskalo.hr/auti/jaguar-xf-r-sport-2.0-d-oglas-39230926
192,,,Istarska,,Jaguar,XE,18.900 €,2017. godište,Diesel,120 kW,limuzina,4,79731 km,https://www.njuskalo.hr/auti/jaguar-xe-pure-2.0d-163hp-rwd-a8-oglas-39073975
193,,,Grad Zagreb,,Jaguar,F-Pace,42.900,2017. godište,Diesel,177 kW,terensko vozilo / SUV / pick up,5,103591 km,https://www.njuskalo.hr/auti/jaguar-f-pace-r-sport-2.0d-240hp-awd-a8-oglas-38907532
194,,,Grad Zagreb,,Jaguar,F-Pace,69.900 €,2022. godište,Diesel,150 kW,terensko vozilo / SUV / pick up,5,23515 km,https://www.njuskalo.hr/auti/jaguar-f-pace-r-dyn-se-2.0-204-awd-a8-mhev-oglas-38891659
195,,,Grad Zagreb,,Jaguar,F-Pace,139.507,2023. godište,Benzin,405 kW,terensko vozilo / SUV / pick up,5,,https://www.njuskalo.hr/novi-auti/jaguar-f-pace-svr-5.0-550-awd-a8-oglas-38744622
196,,,Grad Zagreb,,Jaguar,I-Pace,82.505,2022. godište,Električni,294 kW,terensko vozilo / SUV / pick up,5,,https://www.njuskalo.hr/novi-auti/jaguar-pace-se-400-awd-oglas-38737149
197,,,Grad Zagreb,,Jaguar,E-Pace,57.900,2023. godište,Diesel,150 kW,terensko vozilo / SUV / pick up,5,,https://www.njuskalo.hr/novi-auti/jaguar-e-pace-se-2.0-204-awd-a9-mhev-oglas-37976298
198,,,Grad Zagreb,,Jaguar,E-Pace,56.900,2023. godište,Diesel,120 kW,terensko vozilo / SUV / pick up,5,,https://www.njuskalo.hr/novi-auti/jaguar-e-pace-se-2.0-163-awd-a9-mhev-oglas-37976292
199,,,Grad Zagreb,,Jaguar,XE,52.015,2023. godište,Diesel,150 kW,limuzina,5,,https://www.njuskalo.hr/novi-auti/jaguar-xe-limited-plus-d204-rwd-a8-oglas-36552627
200,,,Grad Zagreb,,Jaguar,F-Pace,30.900 €,2017. godište,Diesel,132 kW,terensko vozilo / SUV / pick up,5,136843 km,https://www.njuskalo.hr/auti/jaguar-f-pace-2.0d-r-sport-oglas-38097537
201,,,Grad Zagreb,,Jaguar,E-Pace,61.286,2022. godište,Diesel,120 kW,terensko vozilo / SUV / pick up,5,,https://www.njuskalo.hr/novi-auti/jaguar-e-pace-se-2.0d-163hp-awd-a9-mhev-besplatna-dostava-oglas-35980630
202,,,Grad Zagreb,,Jaguar,F-Pace,69.002,2022. godište,Diesel,150 kW,terensko vozilo / SUV / pick up,5,12350 km,https://www.njuskalo.hr/auti/jaguar-f-pace-r-dynamic-2.0-mhev-oglas-37516603
