linenum,lat,lng,county,city,carBrand,carModel,price,yearOfDistribution,motor,power,oblikVozila,brojVrata,mileage,url
148,,,Njemačka,,Porsche,Panamera,104.950 €,2020. godište,Hibrid,340 kW,hatchback,5,71600 km,https://www.njuskalo.hr/auti/porsche-panamera-4-e-hybrid-2.9-v6-pdk-462-ks-zracni-pano-acc-head-3-oglas-42026485
149,,,Njemačka,,Porsche,Panamera,121.250 €,2022. godište,Hibrid,340 kW,karavan,5,34828 km,https://www.njuskalo.hr/auti/porsche-panamera-4-e-hybrid-sport-turismo-2.9-v6-pdk-462-ks-zracni-a-oglas-42026477
150,,,Njemačka,,Porsche,Taycan,119.800 €,2021. godište,Električni,420 kW,limuzina,4,5340 km,https://www.njuskalo.hr/auti/porsche-taycan-4s-93.4kwh-571-ks-zracni-acc-4xshz-4xcarbon-oglas-42026617
151,,,Njemačka,,Porsche,Panamera,118.700 €,2022. godište,Hibrid,340 kW,karavan,5,25863 km,https://www.njuskalo.hr/auti/porsche-panamera-4-e-hybrid-sport-turismo-2.9-v6-pdk-462-ks-zracni-a-oglas-42026572
152,,,Njemačka,,Porsche,Panamera,122.950 €,2021. godište,Hibrid,340 kW,karavan,5,35927 km,https://www.njuskalo.hr/auti/porsche-panamera-4-e-hybrid-sport-turismo-2.9-v6-pdk-462-ks-zracni-a-oglas-42026562
153,,,Njemačka,,Porsche,Taycan,94.450 €,2020. godište,Električni,500 kW,limuzina,5,65490 km,https://www.njuskalo.hr/auti/porsche-taycan-turbo-680-ks-zracni-matrix-acc-4xshz-bose-oglas-42026558
154,,,Njemačka,,Porsche,Panamera,128.950 €,2022. godište,Hibrid,340 kW,karavan,5,15340 km,https://www.njuskalo.hr/auti/porsche-panamera-4-e-hybrid-sport-turismo-2.9-v6-pdk-462-ks-zracni-a-oglas-42026695
155,,,Njemačka,,Porsche,Panamera,106.350 €,2020. godište,Hibrid,340 kW,karavan,5,70930 km,https://www.njuskalo.hr/auti/porsche-panamera-4-e-hybrid-sport-turismo-2.9-v6-pdk-462-ks-zracni-3-oglas-42026659
156,,,Njemačka,,Porsche,Cayenne,109.850 €,2021. godište,Hibrid,340 kW,terensko vozilo / SUV / pick up,5,36900 km,https://www.njuskalo.hr/auti/porsche-cayenne-e-hybrid-coup-3.0-v6-tiptronic-462-ks-zracni-acc-oglas-42026655
157,,,Njemačka,,Porsche,Panamera,118.800 €,2020. godište,Hibrid,340 kW,karavan,5,8160 km,https://www.njuskalo.hr/auti/porsche-panamera-4-e-hybrid-sport-turismo-2.9-v6-pdk-462-ks-pano-shz-oglas-42026644
158,,,Njemačka,,Porsche,Panamera,121.900 €,2021. godište,Hibrid,340 kW,karavan,5,25900 km,https://www.njuskalo.hr/auti/porsche-panamera-4-e-hybrid-sport-turismo-2.9-v6-pdk-462-ks-zracni-a-oglas-42026641
159,,,Njemačka,,Porsche,Panamera,112.300 €,2020. godište,Hibrid,340 kW,karavan,5,58005 km,https://www.njuskalo.hr/auti/porsche-panamera-4-e-hybrid-sport-turismo-2.9-v6-pdk-462-ks-zracni-a-oglas-42026629
160,,,Njemačka,,Porsche,Panamera,90.450 €,2018. godište,Hibrid,243 kW,hatchback,5,76191 km,https://www.njuskalo.hr/auti/porsche-panamera-4-e-hybrid-2.9-v6-pdk-462-ks-zracni-kam-pano-bose-oglas-42026625
161,,,Njemačka,,Porsche,Cayenne,109.950 €,2021. godište,Hibrid,340 kW,terensko vozilo / SUV / pick up,5,45900 km,https://www.njuskalo.hr/auti/porsche-cayenne-e-hybrid-coup-3.0-v6-tiptronic-462-ks-zracni-360-oglas-42026757
162,,,Njemačka,,Porsche,Panamera,118.200 €,2021. godište,Hibrid,340 kW,hatchback,5,51650 km,https://www.njuskalo.hr/auti/porsche-panamera-4-e-hybrid-2.9-v6-pdk-462-ks-zracni-acc-360-pano-oglas-42026754
