linenum,lat,lng,county,city,carBrand,carModel,price,yearOfDistribution,motor,power,oblikVozila,brojVrata,mileage,url
12,51.06238362672,10.609216055916,Njemačka,,Land Rover,Range Rover Sport,23.850 €,2013. godište,Diesel,188 kW,terensko vozilo / SUV / pick up,5,120000 km,https://www.njuskalo.hr/auti/land-rover-range-rover-sport-3.0-sdv6-hse-siber-bixenon-navi-kamera-oglas-41687496
13,51.06238362672,10.609216055916,Njemačka,,Land Rover,Range Rover Sport,20.890 €,2012. godište,Diesel,188 kW,terensko vozilo / SUV / pick up,5,149000 km,https://www.njuskalo.hr/auti/land-rover-range-rover-sport-3.0-sdv6-hse-siber-bixenon-navi-kamera-oglas-41687416
14,43.31631,17.014036,Splitsko-dalmatinska,Makarska,Land Rover,Range Rover Sport,44.999 €,2016. godište,Diesel,190 kW,terensko vozilo / SUV / pick up,5,120000 km,https://www.njuskalo.hr/auti/land-rover-range-rover-sport-3.0-sdv6-hse-oglas-40936916
15,45.177597,14.708297,Primorsko-goranska,Crikvenica,Land Rover,Range Rover Evoque,27.999,2016. godište,Diesel,110 kW,terensko vozilo / SUV / pick up,5,132000 km,https://www.njuskalo.hr/auti/land-rover-range-rover-evoque-2.0-td4-oglas-41280848
16,45.474907,16.364126,Sisačko-moslavačka,Sisak,Land Rover,Range Rover Evoque,17.999,2014. godište,Diesel,110 kW,terensko vozilo / SUV / pick up,5,122000 km,https://www.njuskalo.hr/auti/land-rover-range-rover-evoque-2.2d-oglas-42184778
17,45.730336907865,15.911014080048,Grad Zagreb,Zagreb - Okolica,Land Rover,Range Rover Evoque,18.500 €,2013. godište,Diesel,140 kW,terensko vozilo / SUV / pick up,5,280000 km,https://www.njuskalo.hr/auti/land-rover-range-evoque-2.2d-autom-4x4-nije-uvoz-navi-f1-koza-servisna-oglas-39051925
18,45.834118,16.061285,Grad Zagreb,Gornja Dubrava,Land Rover,Discovery Sport,18.990 €,2015. godište,Diesel,110 kW,terensko vozilo / SUV / pick up,5,143277 km,https://www.njuskalo.hr/auti/land-rover-discovery-sport-4x4-2.0-td4-hse-2015g-alu-kamera-navi-22900-oglas-40601150
19,,,Istarska,,Land Rover,Range Rover Evoque,28.900 €,2018. godište,Diesel,110 kW,terensko vozilo / SUV / pick up,5,81000 km,https://www.njuskalo.hr/auti/land-rover-range-rover-evoque-2.0-td4-pure-aut-4x4-oglas-42275041
20,,,Istarska,,Land Rover,Range Rover Sport,9.000 €,2006. godište,Benzin,220 kW,terensko vozilo / SUV / pick up,5,275000 km,https://www.njuskalo.hr/auti/land-rover-range-rover-sport-4.4-v8-se-plin-2015g-oglas-36691771
21,45.802807368606,16.060665283202,Grad Zagreb,Peščenica - Žitnjak,Land Rover,Discovery Sport,23.899 €,2016. godište,Diesel,110 kW,terensko vozilo / SUV / pick up,4,132400 km,https://www.njuskalo.hr/auti/land-rover-discovery-sport-2.0-d-awd-automatik-koza-navigacjia-oglas-42175762
