linenum,lat,lng,county,city,carBrand,carModel,price,yearOfDistribution,motor,power,oblikVozila,brojVrata,mileage,url
424,51.060178591755,10.613055462037,Njemačka,,Volvo,XC60,31.980 €,2019. godište,Diesel,140 kW,terensko vozilo / SUV / pick up,5,91383 km,https://www.njuskalo.hr/auti/volvo-xc60-d4-awd-at-oglas-39318667
425,51.060178591755,10.613055462037,Njemačka,,Volvo,XC60,32.118 €,2019. godište,Diesel,140 kW,terensko vozilo / SUV / pick up,5,60728 km,https://www.njuskalo.hr/auti/volvo-xc60-d4-awd-koza-oglas-39318504
426,51.060178591755,10.613055462037,Njemačka,,Volvo,XC60,30.650 €,2019. godište,Diesel,140 kW,terensko vozilo / SUV / pick up,5,76061 km,https://www.njuskalo.hr/auti/volvo-xc60-d4-momentum-at-oglas-39318460
427,51.062420835,10.61279297,Njemačka,,Volvo,XC90,42.450 €,2018. godište,Diesel,173 kW,terensko vozilo / SUV / pick up,5,61193 km,https://www.njuskalo.hr/auti/volvo-xc90-xc90-d5-awd-panorama-oglas-35609640
428,51.064002569851,10.615335375084,Njemačka,,Volvo,XC40,27.940 €,2020. godište,Diesel,110 kW,terensko vozilo / SUV / pick up,5,44800 km,https://www.njuskalo.hr/auti/volvo-xc40-d3-koza-led-kamera-oglas-40128367
429,51.064002569851,10.615335375084,Njemačka,,Volvo,XC40,24.289 €,2019. godište,Diesel,110 kW,terensko vozilo / SUV / pick up,5,87903 km,https://www.njuskalo.hr/auti/volvo-xc40-d3-oglas-40128334
430,51.064002569851,10.615335375084,Njemačka,,Volvo,XC60,30.990 €,2020. godište,Diesel,110 kW,terensko vozilo / SUV / pick up,5,46900 km,https://www.njuskalo.hr/auti/volvo-xc60-d3-momentum-oglas-40128038
431,51.064002569851,10.615335375084,Njemačka,,Volvo,XC60,26.999 €,2019. godište,Diesel,110 kW,terensko vozilo / SUV / pick up,5,79500 km,https://www.njuskalo.hr/auti/volvo-xc60-d3-oglas-40127981
432,51.064002569851,10.615335375084,Njemačka,,Volvo,XC60,31.999 €,2019. godište,Diesel,140 kW,terensko vozilo / SUV / pick up,5,47583 km,https://www.njuskalo.hr/auti/volvo-xc60-d4-awd-inspcription-mt-d4-oglas-40127862
433,51.06400256985096,10.615335375084241,Njemačka,,Volvo,XC60,35.970 €,2020. godište,Diesel,140 kW,terensko vozilo / SUV / pick up,5,20587 km,https://www.njuskalo.hr/auti/volvo-xc60-d4-awd-momentum-at-oglas-40127831
434,51.062420835,10.61279297,Njemačka,,Volvo,XC90,35.399 €,2018. godište,Diesel,173 kW,terensko vozilo / SUV / pick up,5,91003 km,https://www.njuskalo.hr/auti/volvo-xc90-xc90-d5-awd-led-ahc-oglas-35603080
435,45.808595318097,16.23942469714,Zagrebačka,Dugo Selo,Volvo,XC60,21.900 €,2017. godište,Diesel,110 kW,terensko vozilo / SUV / pick up,5,104000 km,https://www.njuskalo.hr/auti/volvo-xc60-fwd-d3-kinetic-pack-professional-alu-navi-pdc-garancija-oglas-40713520
436,45.808595318097,16.23942469714,Zagrebačka,Dugo Selo,Volvo,XC40,25.900 €,2019. godište,Diesel,110 kW,terensko vozilo / SUV / pick up,5,50000 km,https://www.njuskalo.hr/auti/volvo-xc40-d3-momentum-pro-pack-park-assist-tempomat-alu-nav-garancija-oglas-42203077
437,45.527241153553,16.247249315178,Sisačko-moslavačka,Sisak - Okolica,Volvo,V40,11.800 €,2015. godište,Diesel,88 kW,hatchback,5,173000 km,https://www.njuskalo.hr/auti/volvo-v40-d2-automatik-2015-god-oglas-41536967
439,51.061953669235,10.616292278564,Njemačka,,Volvo,V60,32.489 €,2020. godište,Diesel,140 kW,karavan,5,61293 km,https://www.njuskalo.hr/auti/volvo-v60-d4-a-momentum-leder-pano-nav-oglas-42200203
